epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.25882112979888916,0.0005000000237487257,2.2478668689727783,0.1371428519487381,2.3368053436279297
1,0.3850703537464142,0.0005000000237487257,1.9215394258499146,0.1371428519487381,2.4818832874298096
2,0.42443400621414185,0.0005000000237487257,1.8177907466888428,0.14938776195049286,2.4799394607543945
3,0.45359984040260315,0.0005000000237487257,1.7659367322921753,0.3861224353313446,1.931434988975525
